bb052,2,0,R,L,mean,nice,1,1,7/9/2018,13:08
bb052,2,1,L,NA,polite,nice,0,NA,7/9/2018,13:08
bb052,2,2,L,NA,rude,nice,1,NA,7/9/2018,13:08
bb052,2,3,R,NA,rude,nice,1,NA,7/9/2018,13:08
bb052,2,4,R,NA,polite,nice,1,NA,7/9/2018,13:08
bb052,2,5,L,NA,rude,nice,0,NA,7/9/2018,13:08
bb052,2,6,L,NA,polite,nice,1,NA,7/9/2018,13:08
bb052,2,7,R,NA,rude,nice,1,NA,7/9/2018,13:08
bb052,2,8,R,NA,polite,nice,1,NA,7/9/2018,13:08
bb052,2,9,R,NA,rude,nice,1,NA,7/9/2018,13:08
bb052,2,10,L,NA,polite,nice,1,NA,7/9/2018,13:08
bb052,2,11,L,NA,rude,nice,1,NA,7/9/2018,13:08
bb052,2,12,R,NA,polite,nice,1,NA,7/9/2018,13:08
