180711-05,1,0,L,R,mean,nice,1,1,7/11/2018,13:36
180711-05,1,1,L,NA,polite,nice,1,NA,7/11/2018,13:36
180711-05,1,2,L,NA,nice,nice,1,NA,7/11/2018,13:36
180711-05,1,3,L,NA,mean,nice,1,NA,7/11/2018,13:36
180711-05,1,4,R,NA,nice,nice,1,NA,7/11/2018,13:36
180711-05,1,5,R,NA,mean,nice,1,NA,7/11/2018,13:36
180711-05,1,6,R,NA,polite,nice,1,NA,7/11/2018,13:36
180711-05,1,7,L,NA,nice,nice,0,NA,7/11/2018,13:36
180711-05,1,8,R,NA,mean,nice,1,NA,7/11/2018,13:36
180711-05,1,9,R,NA,rude,nice,0,NA,7/11/2018,13:36
180711-05,1,10,R,NA,polite,nice,0,NA,7/11/2018,13:36
180711-05,1,11,L,NA,rude,nice,0,NA,7/11/2018,13:36
180711-05,1,12,L,NA,rude,nice,1,NA,7/11/2018,13:36
