170714-18,2,0,R,L,mean,nice,1,1,7/14/2017,13:45
170714-18,2,1,R,L,polite,comp,1,0,7/14/2017,13:45
170714-18,2,2,R,L,rude,play,0,0,7/14/2017,13:45
170714-18,2,3,L,R,mean,play,0,0,7/14/2017,13:45
170714-18,2,4,R,L,nice,play,1,0,7/14/2017,13:45
170714-18,2,5,R,L,rude,undefined,1,1,7/14/2017,13:45
170714-18,2,6,R,L,polite,comp,0,1,7/14/2017,13:45
170714-18,2,7,R,L,rude,comp,1,1,7/14/2017,13:45
170714-18,2,8,L,R,nice,play,0,1,7/14/2017,13:45
170714-18,2,9,R,L,mean,comp,1,1,7/14/2017,13:45
170714-18,2,10,R,L,nice,comp,0,1,7/14/2017,13:45
170714-18,2,11,R,L,mean,play,0,0,7/14/2017,13:45
170714-18,2,12,L,R,polite,comp,0,1,7/14/2017,13:45
