170719-27,1,0,L,R,mean,nice,1,1,7/19/2017,9:41
170719-27,1,1,R,R,polite,play,0,0,7/19/2017,9:41
170719-27,1,2,L,R,nice,comp,1,0,7/19/2017,9:41
170719-27,1,3,L,L,mean,play,1,0,7/19/2017,9:41
170719-27,1,4,R,R,nice,comp,1,1,7/19/2017,9:41
170719-27,1,5,R,L,mean,comp,1,1,7/19/2017,9:41
170719-27,1,6,R,R,polite,play,1,1,7/19/2017,9:41
170719-27,1,7,R,R,nice,play,1,1,7/19/2017,9:41
170719-27,1,8,R,L,mean,play,1,1,7/19/2017,9:41
170719-27,1,9,L,R,rude,comp,1,1,7/19/2017,9:41
170719-27,1,10,L,L,polite,comp,1,1,7/19/2017,9:41
170719-27,1,11,R,L,rude,play,1,1,7/19/2017,9:41
170719-27,1,12,L,R,rude,comp,1,1,7/19/2017,9:41
